ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _supplier,Meta: _original_sku,Meta: _awdp_category,Meta: _compatible_brands
,simple,AWDP-BBNF,"Window Balance Color Coded Terminal/Clutch | 23"" to 29"" Wenco Silverline ThermalGard Traco",1,0,visible,"Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available ","Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available in lengths of 23""-29"".",,,taxable,,1,,,0,0,,,,,1,,,218.88,Sash & Frame Parts,"balance, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/JPK-3.jpg,,,,,,,,,36,Details,"Length: 23"", 24"", 25"", 26"", 27"", 28"", 29"", Track Color: Beige, White, Terminal Clutch Color: Black, Blue, Brown, White",1,0,All Window Door Parts,AWDP-BBNF,Sash & Frame Parts,
,simple,AWDP-SSWP,"Tilt Window Balances – Color‑Coded Terminal Clutch (47""–52"") | Double & Single Hung Jamb Liners",1,0,visible,"These tilt window balances come with color‑coded terminal clutches for easy identification. They fit 47""–52"" double and single hung tilt windows, including Vetter, Seal‑Rite, Thermal‑Guard, and Weather‑Craft systems. Each pair offers smooth sash support and long‑lasting performance. Choose the duty ","These tilt window balances come with color‑coded terminal clutches for easy identification. They fit 47""–52"" double and single hung tilt windows, including Vetter, Seal‑Rite, Thermal‑Guard, and Weather‑Craft systems. Each pair offers smooth sash support and long‑lasting performance. Choose the duty strength that matches your window for the best results.",,,taxable,,1,,,0,0,,,,,1,,,270.48,Sash & Frame Parts,"balance, weatherstrip, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/JPK-3.jpg,,,,,,,,,37,Details,"Length: 47"", 48"", 49"", 50"", 51"", 52"", Track Color: Beige, White, Terminal Clutch Color: Black, Blue, Brown, White",1,0,All Window Door Parts,AWDP-SSWP,Sash & Frame Parts,
,simple,AWDP-PF-97,"Tilt-Window Balances Color-Coded Terminal Clutch | 38"" to 46"" Vetter Seal-Rite Thermal-Guard Weather-Craft",1,0,visible,"Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available ","Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available in lengths of 38""-46"".",,,taxable,,1,,,0,0,,,,,1,,,252.16,Sash & Frame Parts,"balance, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/JPK-5.jpg,,,,,,,,,38,Details,"Length: 38"", 39"", 40"", 41"", 42"", 43"", 44"", 45"", 46"", Track Color: Beige, White, Terminal Clutch Color: Black, Blue, Brown, White",1,0,All Window Door Parts,AWDP-PF-97,Sash & Frame Parts,
,simple,AWDP-TWB-2329,"Tilt Window Balances with Color‑Coded Terminal Clutch (29""–37"") – Fits Vetter, Seal‑Rite, Thermal‑Guard & Weather‑Craft",1,0,visible,"Reliable replacement tilt‑window balances featuring a ribbed metal channel and color‑coded locking terminal clutch for easy identification. Available in multiple strengths and lengths to fit Vetter, Seal‑Rite, Thermal‑Guard, Weather‑Craft, and other tilt‑window systems. Jamb liners sold per pair.","Reliable replacement tilt‑window balances featuring a ribbed metal channel and color‑coded locking terminal clutch for easy identification. Available in multiple strengths and lengths to fit Vetter, Seal‑Rite, Thermal‑Guard, Weather‑Craft, and other tilt‑window systems. Jamb liners sold per pair.",,,taxable,,1,,,0,0,,,,,1,,,234.88,Sash & Frame Parts,"balance, weatherstrip, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/JPK-5.jpg,,,,,,,,,39,Details,"Length: 29"", 30"", 31"", 32"", 33"", 34"", 35"", 36"", 37"", Track Color: Beige, White, Terminal Clutch Color: Black, Blue, Brown, White",1,0,All Window Door Parts,AWDP-TWB-2329,Sash & Frame Parts,
,simple,AWDP-TI-75,"Tilt-Window Balances Color-Coded Terminal Clutch | 21"" to 28"" Vetter Seal-Rite Thermal-Guard Weather-Craft",1,0,visible,"Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available ","Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available in lengths of 21""-28"".",,,taxable,,1,,,0,0,,,,,1,,,214.15,Sash & Frame Parts,"balance, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/JPK-2.jpg,,,,,,,,,40,Details,"Length: 21"", 22"", 23"", 24"", 25"", 26"", 27"", 28"", Track Color: Beige, White, Terminal Clutch Color: Black, Blue, Brown, White",1,0,All Window Door Parts,AWDP-TI-75,Sash & Frame Parts,
,simple,AWDP-OT-154,"Tilt Window Balance Color Coded Clutch | 46"" to 52"" Alenco, Better-Bilt, Craftline, Crestline",1,0,visible,"Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available ","Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available in lengths of 46""-52"".",,,taxable,,1,,,0,0,,,,,1,,,268.63,Sash & Frame Parts,"balance, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/JPK-2.jpg,,,,,,,,,41,Details,"Length: 46"", 47"", 48"", 49"", 50"", 51"", 52"", Track Color: Beige, White, Terminal Clutch Color: Black, Blue, Brown, White",1,0,All Window Door Parts,AWDP-OT-154,Sash & Frame Parts,
,simple,AWDP-FR-90,"Tilt Window Balance Color Coded Clutch | 38"" to 45"" Alenco, Better-Bilt, Craftline, Crestline",1,0,visible,"Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available ","Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available in lengths of 38""-45"".",,,taxable,,1,,,0,0,,,,,1,,,252.16,Sash & Frame Parts,"balance, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/JPK-2.jpg,,,,,,,,,42,Details,"Length: 38"", 39"", 40"", 41"", 42"", 43"", 44"", 45"", Track Color: Beige, White, Terminal Clutch Color: Black, Blue, Brown, White",1,0,All Window Door Parts,AWDP-FR-90,Sash & Frame Parts,
,simple,AWDP-QWS-FFE,"Tilt Window Balance Color Coded Clutch | 30"" to 37"" Alenco, Better-Bilt, Craftline, Crestline",1,0,visible,"Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available ","Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available in lengths of 30""-37"".",,,taxable,,1,,,0,0,,,,,1,,,236.88,Sash & Frame Parts,"balance, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/JPK-2.jpg,,,,,,,,,43,Details,"Length: 30"", 31"", 32"", 33"", 34"", 35"", 36"", 37"", Track Color: Beige, White, Terminal Clutch Color: Black, Blue, Brown, White",1,0,All Window Door Parts,AWDP-QWS-FFE,Sash & Frame Parts,
,simple,AWDP-BT-511,"Tilt Window Balance Color Coded Clutch | 23"" to 29"" Alenco, Better-Bilt, Craftline, Crestline",1,0,visible,"Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available ","Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available in lengths of 23""-29"".",,,taxable,,1,,,0,0,,,,,1,,,218.88,Sash & Frame Parts,"balance, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/JPK-2.jpg,,,,,,,,,44,Details,"Length: 23"", 24"", 25"", 26"", 27"", 28"", 29"", Track Color: Beige, White, Terminal Clutch Color: Black, Blue, Brown, White",1,0,All Window Door Parts,AWDP-BT-511,Sash & Frame Parts,
,simple,AWDP-SC,"Tilt Window Balance Color-Coded Terminal | 46"" to 52"" Marvin, Truth, Jeld-Wen, Semco",1,0,visible,"Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available ","Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available in lengths of 46""-52"".",,,taxable,,1,,,0,0,,,,,1,,,268.63,Sash & Frame Parts,"balance, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/JPK-2.jpg,,,,,,,,,45,Details,"Length: 46"", 47"", 48"", 49"", 50"", 51"", 52"", Track Color: Beige, White, Terminal Clutch Color: Black, Blue, Brown, White",1,0,Truth/Entrygard,AWDP-SC,Sash & Frame Parts,
,simple,AWDP-OA-137,"Tilt Window Balance Color-Coded Terminal | 40"" to 45"" Marvin, Truth, Jeld-Wen, Semco",1,0,visible,"Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available ","Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available in lengths of 40""-45"".",,,taxable,,1,,,0,0,,,,,1,,,256.41,Sash & Frame Parts,"balance, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/JPK-2.jpg,,,,,,,,,46,Details,"Length: 40"", 41"", 42"", 43"", 44"", 45"", Track Color: Beige, White, Terminal Clutch Color: Black, Blue, Brown, White",1,0,Truth/Entrygard,AWDP-OA-137,Sash & Frame Parts,
,simple,AWDP-TWB-2329,"Tilt Window Balance Color-Coded Terminal | 32"" to 39"" Marvin, Truth, Jeld-Wen, Semco",1,0,visible,"Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available ","Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available in lengths of 32""-39"".",,,taxable,,1,,,0,0,,,,,1,,,240.11,Sash & Frame Parts,"balance, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/JPK-2.jpg,,,,,,,,,47,Details,"Length: 32"", 33"", 34"", 35"", 36"", 37"", 38"", 39"", Track Color: Beige, White, Terminal Clutch Color: Black, Blue, Brown, White",1,0,Truth/Entrygard,AWDP-TWB-2329,Sash & Frame Parts,
,simple,AWDP-PF-97,"Tilt Window Balance Color-Coded Terminal | 21"" to 31"" Marvin, Truth, Jeld-Wen, Semco",1,0,visible,"Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available ","Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available in lengths of 21""-31"".",,,taxable,,1,,,0,0,,,,,1,,,214.15,Sash & Frame Parts,"balance, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/JPK-3.jpg,,,,,,,,,48,Details,"Length: 21"", 22"", 23"", 24"", 25"", 26"", 27"", 28"", 29"", 30"", 31"", Track Color: Beige, White, Terminal Clutch Color: Black, Blue, Brown, White",1,0,Truth/Entrygard,AWDP-PF-97,Sash & Frame Parts,
,simple,AWDP-TI-75,"Tilt Window Balance Color Coded Clutch | 46"" to 52"" Great Lakes, Windsor, BSI, Caldwell",1,0,visible,"Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available ","Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available in lengths of 46""- 52"".",,,taxable,,1,,,0,0,,,,,1,,,268.63,Sash & Frame Parts,"balance, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/JPK-3.jpg,,,,,,,,,49,Details,"Length: 46"", 47"", 48"", 49"", 50"", 51"", 52"", Track Color: Beige, White, Terminal Clutch Color: Black, Blue, Brown, White",1,0,All Window Door Parts,AWDP-TI-75,Sash & Frame Parts,
,simple,AWDP-AWO,"Tilt Window Balance Color Coded Clutch | 38"" to 45"" Great Lakes, Windsor, BSI, Caldwell",1,0,visible,"Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available ","Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available in lengths of 38""- 45"".",,,taxable,,1,,,0,0,,,,,1,,,252.16,Sash & Frame Parts,"balance, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/JPK-3.jpg,,,,,,,,,50,Details,"Length: 38"", 39"", 40"", 41"", 42"", 43"", 44"", 45"", Track Color: Beige, White, Terminal Clutch Color: Black, Blue, Brown, White",1,0,All Window Door Parts,AWDP-AWO,Sash & Frame Parts,
,simple,AWDP-FR-90,"Tilt Window Balance Color Coded Clutch | 30"" to 37"" Great Lakes, Windsor, BSI, Caldwell",1,0,visible,"Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available ","Sash jamb-liner pairs with balances for double and single hung windows. Color coded style terminal clutch and overall lengths as specified. Ribbed style channel for tilt style windows. Track colors available: beige and white. Terminal clutch colors available: black, blue, brown and white. Available in lengths of 30""- 37"".",,,taxable,,1,,,0,0,,,,,1,,,236.88,Sash & Frame Parts,"balance, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/JPK-5.jpg,,,,,,,,,51,Details,"Length: 30"", 31"", 32"", 33"", 34"", 35"", 36"", 37"", Track Color: Beige, White, Terminal Clutch Color: Black, Blue, Brown, White",1,0,All Window Door Parts,AWDP-FR-90,Sash & Frame Parts,
